25396657;38.84449;-9.091977;-0.1586849;0.6779643
25396658;38.84237;-9.093612;-0.1587135;0.6779273
25396659;38.84233;-9.093488;-0.1587113;0.6779265
25396660;38.84135;-9.094193;-0.1587236;0.6779094
25396661;38.8413;-9.094031;-0.1587208;0.6779085
25396662;38.84035;-9.094636;-0.1587313;0.677892
25396663;38.84031;-9.09447;-0.1587285;0.6778913
25396664;38.83915;-9.095047;-0.1587385;0.677871
25396665;38.83912;-9.09488;-0.1587356;0.6778705
25396807;38.83086;-9.097268;-0.1587773;0.6777263
25396808;38.83083;-9.097098;-0.1587743;0.6777259
25396809;38.8254;-9.09872;-0.1588026;0.677631
25396810;38.82537;-9.098551;-0.1587997;0.6776305
25396815;38.8124;-9.10221;-0.1588635;0.6774041
25396816;38.81239;-9.102043;-0.1588606;0.677404
25396819;38.80911;-9.103481;-0.1588857;0.6773468
25396820;38.8091;-9.103351;-0.1588834;0.6773465
25396821;38.80755;-9.104253;-0.1588992;0.6773195
25396822;38.80754;-9.104146;-0.1588973;0.6773194
25396823;38.80374;-9.106502;-0.1589384;0.677253
25396824;38.8037;-9.106348;-0.1589358;0.6772522
25396825;38.80175;-9.107768;-0.1589605;0.6772183
25396826;38.8017;-9.107615;-0.1589579;0.6772175
25396827;38.79925;-9.109283;-0.158987;0.6771746
25396828;38.7992;-9.109091;-0.1589836;0.6771738
25396832;38.79128;-9.114001;-0.1590693;0.6770355
25396833;38.79057;-9.114702;-0.1590816;0.6770232
25396834;38.78954;-9.115315;-0.1590923;0.6770052
25397000;38.88429;-9.059539;-0.1581188;0.678659
25397001;38.88422;-9.059427;-0.1581168;0.6786577
25397002;38.88262;-9.061133;-0.1581466;0.6786297
25397003;38.88255;-9.060989;-0.1581441;0.6786284
25397004;38.88057;-9.06266;-0.1581733;0.6785939
25397005;38.8805;-9.06251;-0.1581706;0.6785927
25397006;38.87804;-9.064495;-0.1582053;0.6785498
25397007;38.87797;-9.064344;-0.1582026;0.6785486
25397008;38.89912;-9.0456;-0.1578755;0.6789178
25397009;38.89906;-9.045444;-0.1578728;0.6789168
25397010;38.89552;-9.047792;-0.1579138;0.6788549
25397011;38.89537;-9.047729;-0.1579127;0.6788523
25397012;38.89353;-9.049039;-0.1579355;0.6788201
25397014;38.90462;-9.04086;-0.1577928;0.6790137
25397015;38.90453;-9.040736;-0.1577906;0.6790121
25397016;38.90368;-9.042043;-0.1578134;0.6789973
25397017;38.90359;-9.041914;-0.1578112;0.6789957
25397018;38.90291;-9.042888;-0.1578282;0.6789839
25397019;38.90281;-9.042757;-0.1578259;0.678982
25397020;38.90174;-9.043876;-0.1578454;0.6789634
25397021;38.90166;-9.043728;-0.1578428;0.6789621
25397022;38.90075;-9.044585;-0.1578578;0.6789461
25397023;38.90068;-9.044435;-0.1578552;0.678945
25397024;38.91028;-9.032347;-0.1576442;0.6791125
25397025;38.91018;-9.032235;-0.1576422;0.6791106
25397026;38.90635;-9.038312;-0.1577483;0.6790439
25397027;38.90625;-9.0382;-0.1577464;0.6790422
25397028;38.90562;-9.039413;-0.1577675;0.6790313
25397029;38.90552;-9.039301;-0.1577656;0.6790295
25397212;38.92096;-9.016921;-0.157375;0.6792988
25397213;38.92086;-9.016798;-0.1573728;0.6792971
25397214;38.91888;-9.019565;-0.1574211;0.6792627
25397215;38.91879;-9.019445;-0.157419;0.679261
25397216;38.91441;-9.026017;-0.1575337;0.6791845
25397217;38.91431;-9.025902;-0.1575317;0.6791828
25397218;38.92563;-9.012205;-0.1572926;0.6793804
25397219;38.92557;-9.012049;-0.1572899;0.6793794
