4311944;26122682;112632836;
4311944;112632836;2486315153;
4311944;2486315153;2486315155;
4311944;2486315155;2486710653;
4311944;2486710653;26122848;
4311945;112627997;2486710639;
4311945;2486710639;26122676;
4311945;26122676;26122675;
4311945;26122675;112631533;
4311945;112631533;26122674;
4311945;26122674;26122673;
4311946;1561621080;2486710636;
4311946;2486710636;2486710635;
4311946;2486710635;2486710634;
4311949;26122708;3139458006;
4311949;3139458006;2486710654;
4311949;2486710654;2486315110;
4311949;2486315110;26122709;
4311949;26122709;1187411596;
4311949;1187411596;26122693;
4311951;26122707;112634552;
4311951;112634552;26122706;
4311951;26122706;2486315138;
4311951;2486315138;112634554;
4311951;112634554;2486315136;
4311951;2486315136;26122705;
4311951;26122705;112633972;
4311951;112633972;26122704;
4311951;26122704;112633698;
4311951;112633698;26122703;
4311951;26122703;2486315133;
4311951;2486315133;112633704;
4311951;112633704;2486315131;
4311951;2486315131;26122702;
4311951;26122702;2486315128;
4311951;2486315128;2486315125;
4311951;2486315125;2486710646;
4311951;2486710646;2486710645;
4311951;2486710645;2486710644;
4311951;2486710644;2486710643;
4311951;2486710643;26122700;
8367155;353287405;452518383;
8367155;452518383;126617351;
13263613;122452407;4737209751;
13263613;4737209751;4737209750;
13263613;4737209750;4737209749;
13263613;4737209749;3092747263;
13263613;3092747263;122452409;
13263613;122452409;299612405;
13263613;299612405;122452412;
13265074;122452412;122452414;
13265074;122452414;4708552369;
13265074;4708552369;122452417;
13265074;122452417;126634476;
13268415;1352647036;4751729010;
13268415;4751729010;4473312694;
13268415;4473312694;4751729004;
13268420;1731170804;4751802924;
13268420;4751802924;4464130697;
13268420;4464130697;4751802927;
13268420;4751802927;128650147;
13268420;128650147;128651493;
13268420;128651493;128651494;
13714843;296058885;1561621039;
13714843;1561621039;2489677590;
13714843;2489677590;1628753289;
13714843;1628753289;1561603613;
13714843;1561603613;4479796421;
13714843;4479796421;126604779;
13714843;126604779;1561603567;
13714843;1561603567;1471128087;
13714843;1471128087;126604780;
13714843;126604780;126604781;
13714843;126604781;1990333409;
13714843;1990333409;126604783;
13714843;126604783;126606845;
13714843;126606845;126604784;
13714843;126604784;4573825393;
13714843;4573825393;425743085;
13714843;425743085;343646763;
13714843;343646763;1202110494;
13714843;1202110494;126608577;
13715388;126617351;126617352;
13715562;126617428;3897692254;
13715562;3897692254;126617430;
13716129;2363578534;3897692240;
13716129;3897692240;3897692238;
13716129;3897692238;126617433;
13716160;126617351;4492375940;
13716160;4492375940;2363578530;
13716624;122452412;404754617;
13797528;287458354;287458362;
13797528;287458362;287458356;
13797528;287458356;420865858;
13797528;420865858;2583930788;
13797599;128560448;4573825411;
13797599;4573825411;349907807;
13797599;349907807;4573825412;
13797599;4573825412;4573825413;
13797599;4573825413;4573825414;
13797599;4573825414;128560449;
13797599;128560449;122452427;
13797599;122452427;126617428;
13797599;126617428;4685392624;
13797599;4685392624;4685392623;
13797599;4685392623;137993249;
13797599;137993249;1216789894;
13797599;1216789894;1216789883;
13797599;1216789883;473879871;
13797599;473879871;3897692212;
13797599;3897692212;4749945342;
13797599;4749945342;128560274;
13797704;128566335;2486710610;
13797704;2486710610;128560437;
13797785;26015915;26015917;
13797785;26015917;4724823852;
13797785;4724823852;26015919;
13797785;26015919;2490198515;
13797785;2490198515;26015921;
13797785;26015921;4724823853;
13797785;4724823853;26015923;
13797785;26015923;2490198503;
13797785;2490198503;128569678;
13797813;128569766;2490198498;
13797813;2490198498;26015924;
13797813;26015924;4724823854;
13797813;4724823854;26015922;
13797813;26015922;2490198511;
13797813;2490198511;3092764720;
13797813;3092764720;26015920;
13797813;26015920;26015918;
13797813;26015918;26015916;
13797865;128571479;128571478;
13797865;128571478;4731117095;
13797865;4731117095;128571477;
13797865;128571477;128571476;
13797865;128571476;4731117094;
13797865;4731117094;2490198521;
13797865;2490198521;128617101;
13797903;128616477;4731117091;
13797903;4731117091;2490198518;
13797903;2490198518;128573633;
13797903;128573633;128573635;
13797903;128573635;4526609656;
13797903;4526609656;128573640;
13797903;128573640;4526609655;
13797951;411831032;128575849;
13797951;128575849;128575853;
13797951;128575853;2490198504;
13797951;2490198504;4731117097;
13797951;4731117097;128616478;
13797988;128617100;4731117096;
13797988;4731117096;128577510;
13797988;128577510;128577516;
13797988;128577516;128577517;
13797988;128577517;2490198500;
13797988;2490198500;128577519;
13798046;128580161;2490198492;
13798046;2490198492;128580163;
13798046;128580163;128580166;
13798046;128580166;128579822;
13798046;128579822;3092764690;
13798046;3092764690;128579825;
13798089;128581932;2490198488;
13798089;2490198488;128581937;
13798105;2490198483;2490198482;
13798158;3092764704;128587399;
13798158;128587399;128587401;
13798158;128587401;128587402;
13798158;128587402;128587405;
13798158;128587405;128587408;
13798158;128587408;128587410;
13798158;128587410;128587416;
13798192;128587416;128588840;
13798192;128588840;128588844;
13798192;128588844;128588845;
13798192;128588845;128588848;
13798192;128588848;128588850;
13798192;128588850;128588853;
13798192;128588853;128588856;
13798192;128588856;128588858;
13798242;3092764696;128578693;
13798242;128578693;128578696;
13798242;128578696;128578699;
13798242;128578699;128578701;
13798242;128578701;128578702;
13798272;128607704;128594096;
13798272;128594096;128594097;
13798272;128594097;128594098;
13798272;128594098;128594099;
13798272;128594099;128594102;
13798272;128594102;128594103;
13798272;128594103;128594106;
13798272;128594106;128594107;
13798272;128594107;128594109;
13798272;128594109;128594110;
13798272;128594110;128594112;
13798272;128594112;2490198489;
13798272;2490198489;3092764702;
13798272;3092764702;128579825;
13798291;128588858;2354389954;
13798291;2354389954;2354389956;
13798291;2354389956;2354389958;
13798291;2354389958;2354389944;
13798291;2354389944;2354389953;
13798291;2354389953;2354389946;
13798291;2354389946;2354389945;
13798291;2354389945;2354389955;
13798291;2354389955;2354389948;
13798291;2354389948;2354389949;
13798291;2354389949;2354389950;
13798291;2354389950;128580161;
13798541;128583031;2490198483;
13798545;128583033;4452315949;
13798545;4452315949;128578706;
13798575;128591054;128591056;
13798575;128591056;128591059;
13798575;128591059;128591062;
13798575;128591062;128591064;
13798575;128591064;128591066;
13798575;128591066;128591068;
13798575;128591068;128591070;
13798575;128591070;128591072;
13798575;128591072;128591075;
13798688;128560426;128616477;
13798688;128616477;2490198516;
13798688;2490198516;2490198512;
13798688;2490198512;2490198507;
13798688;2490198507;128616478;
13798688;128616478;128560429;
13798697;128560429;4731117092;
13798697;4731117092;2486710615;
13798716;128560429;128617100;
13798716;128617100;2490198508;
13798716;2490198508;2490198514;
13798716;2490198514;2490198519;
13798716;2490198519;128617101;
13798716;128617101;128560426;
13798768;128616478;128617100;
13798803;128617101;128616477;
13798889;128571476;128623929;
13798889;128623929;128623931;
13798889;128623931;128623933;
13798889;128623933;128623934;
13798889;128623934;128623935;
13798889;128623935;128577510;
13798931;128575853;128625787;
13798931;128625787;128625788;
13798931;128625788;128625791;
13798931;128625791;128625793;
13798931;128625793;128573633;
13799456;1731170804;4393941471;
13799456;4393941471;3570149417;
13799462;792643017;128651492;
13799462;128651492;1731170872;
13799462;1731170872;1731170854;
13799462;1731170854;128649722;
13799462;128649722;4393941476;
13799462;4393941476;4751802926;
13799462;4751802926;4464130696;
13799462;4464130696;4751802925;
13799462;4751802925;1731170804;
13860800;1352646998;4464130487;
13860800;4464130487;4731670855;
13860800;4731670855;130075601;
13860800;130075601;4464130488;
13860800;4464130488;130075593;
13860802;130075593;4464130690;
13860802;4464130690;130075701;
13860802;130075701;4464130689;
13860802;4464130689;130075702;
13860802;130075702;130075703;
13860802;130075703;4464130691;
13860802;4464130691;130075706;
13860802;130075706;4464130692;
13860802;4464130692;130075708;
13860802;130075708;4464130693;
13860802;4464130693;3092747277;
13860802;3092747277;130075709;
13860802;130075709;3092747274;
14332900;122452417;3191980461;
14332900;3191980461;2161007729;
14332900;2161007729;3191978442;
14332900;3191978442;126617352;
14333264;138213191;4749945323;
14333264;4749945323;428217540;
14333264;428217540;138213192;
14333264;138213192;138210915;
24812056;112613628;1103464865;
26248559;287458431;4378186376;
26248559;4378186376;4378186209;
26248559;4378186209;4378186138;
26248559;4378186138;2156104173;
26248559;2156104173;4378185977;
26248559;4378185977;4378185958;
26248559;4378185958;287458429;
26248559;287458429;2156098702;
26248559;2156098702;4378185663;
26248559;4378185663;2156104175;
26248559;2156104175;4378185615;
26248559;4378185615;430006697;
26248559;430006697;287458442;
26248559;287458442;287458440;
26248559;287458440;3554953684;
26248559;3554953684;4210849144;
26248559;4210849144;4210849143;
26248559;4210849143;4202779474;
26248559;4202779474;412246600;
26248563;287458443;287458447;
26248564;411506246;444011315;
26248564;444011315;444004669;
26248564;444004669;4718388084;
26248564;4718388084;444004670;
26248564;444004670;444004671;
26248564;444004671;444004672;
26248564;444004672;444004676;
26248564;444004676;444004673;
26248564;444004673;444004674;
26248564;444004674;444011311;
26248564;444011311;287458452;
26248565;287458449;411834913;
26248565;411834913;416007714;
26248565;416007714;411834914;
26248567;287458447;2605287683;
26248567;2605287683;287458449;
27009797;296058430;296059591;
27009797;296059591;296059590;
27009797;296059590;3230631168;
27009797;3230631168;4004264458;
27009797;4004264458;291991212;
27009797;291991212;3230631169;
27009797;3230631169;296057070;
27009797;296057070;4605838358;
27009797;4605838358;297370586;
27009797;297370586;3230631171;
27009797;3230631171;296057078;
27009797;296057078;296057068;
27009797;296057068;1561621101;
27009797;1561621101;1561621113;
27009803;296057110;296057078;
27009951;296058425;4605838359;
27009951;4605838359;296057110;
27009951;296057110;3230631183;
27009951;3230631183;296058426;
27009951;296058426;3230631182;
27009951;3230631182;3230631179;
27009951;3230631179;1561621115;
27009951;1561621115;4004264453;
27009951;4004264453;3230631177;
27009951;3230631177;296058427;
27009951;296058427;3230631176;
27009951;3230631176;3230631175;
27009951;3230631175;296058428;
27009951;296058428;3230631173;
27009951;3230631173;4605847606;
27009951;4605847606;3230631172;
27009951;3230631172;4605847605;
27009951;4605847605;296058429;
27009951;296058429;296058430;
27009951;296058430;296058743;
27009967;296057070;3230631180;
27009967;3230631180;296058426;
27103792;4478069058;297369724;
27103792;297369724;4478069059;
27103792;4478069059;297369739;
27103792;297369739;4478069033;
27103792;4478069033;297369726;
27103792;297369726;432578823;
27103792;432578823;4393941395;
27103806;128560419;2485736716;
27103806;2485736716;297369929;
27103806;297369929;297369930;
27103806;297369930;4585887657;
27103806;4585887657;297369931;
27103806;297369931;4585887654;
27103806;4585887654;2485736721;
27103806;2485736721;297369932;
27103806;297369932;4585887646;
27103806;4585887646;4585887653;
27103806;4585887653;297369933;
27103806;297369933;431647237;
27103806;431647237;297369934;
27103806;297369934;3250683243;
27103806;3250683243;431647238;
27103806;431647238;2485736724;
27103856;297370586;297370584;
27103856;297370584;3230631164;
27103856;3230631164;3230631163;
27103856;3230631163;3230631165;
27103856;3230631165;3230631166;
27103856;3230631166;3230631167;
27103856;3230631167;3230631170;
27103856;3230631170;3230631171;
27149264;297880023;297880024;
27149264;297880024;297880025;
27149264;297880025;297880026;
27149266;128560423;297880033;
27149266;297880033;297880050;
27149266;297880050;2169223431;
27149266;2169223431;2169223410;
27149266;2169223410;297880051;
27149266;297880051;297880041;
27149266;297880041;2169223450;
27149266;2169223450;297880042;
27149266;297880042;2169223443;
27149266;2169223443;3250683197;
27149272;1352647018;4751729008;
27149272;4751729008;4751729009;
27149272;4751729009;4751729011;
27289587;432578825;297369732;
27289587;297369732;773982487;
27289587;773982487;299598676;
27289587;299598676;299574096;
27289587;299574096;4478069050;
27289587;4478069050;432578798;
27289587;432578798;299573551;
27289587;299573551;4452315785;
27289587;4452315785;432578800;
27289587;432578800;4452315783;
27289587;4452315783;299573943;
27289587;299573943;299608221;
27289994;299573551;299607856;
27289994;299607856;299597869;
27289994;299597869;122491913;
27290079;299579764;3570149214;
27290079;3570149214;3570149216;
27290079;3570149216;299579035;
27290079;299579035;1106006315;
27290079;1106006315;1106006333;
27290127;299580145;299599582;
27290127;299599582;299590514;
27290127;299590514;299583544;
27290127;299583544;299590114;
27290127;299590114;299592087;
27290127;299592087;1106006331;
27290127;1106006331;3570149219;
27290127;3570149219;299579764;
27290127;299579764;299579766;
27290137;299579890;299580230;
27290137;299580230;1106006305;
27290137;1106006305;299599501;
27290137;299599501;299599440;
27290137;299599440;299590394;
27290137;299590394;1108076408;
27290191;1352647013;299592374;
27290191;299592374;299599024;
27290191;299599024;297369742;
27290217;299580961;3570149231;
27290217;3570149231;1106006305;
27290217;1106006305;1106006331;
27290217;1106006331;1106006315;
27290217;1106006315;1352647025;
27290327;424016854;424016875;
27290327;424016875;424016877;
27290327;424016877;424016880;
27290327;424016880;424016883;
27290327;424016883;299582743;
27290327;299582743;299583103;
27290327;299583103;299586502;
27290327;299586502;299583353;
27290357;1731169761;1731169810;
27290357;1731169810;4492321415;
27290357;4492321415;1731169815;
27290357;1731169815;1731169821;
27290357;1731169821;1731169830;
27290357;1731169830;299583231;
27290357;299583231;1108076407;
27290392;299583501;1106006324;
27290392;1106006324;299583544;
27290454;299584051;1731169671;
27290454;1731169671;1108076408;
27290455;1838453683;1838453678;
27290455;1838453678;1838453677;
27290455;1838453677;1838453675;
27290455;1838453675;1838454984;
27290455;1838454984;299586767;
27290455;299586767;1731169828;
27290455;1731169828;299586768;
27290455;299586768;299586765;
27290455;299586765;299584060;
27290455;299584060;4573598520;
27290455;4573598520;299584063;
27290455;299584063;299584664;
27290455;299584664;299585606;
27290455;299585606;299585301;
27290456;1731169430;4492321405;
27290456;4492321405;4492321407;
27290456;4492321407;1731169422;
27290456;1731169422;343634602;
27290456;343634602;1334167600;
27290456;1334167600;299584061;
27290456;299584061;299584064;
27290456;299584064;1731169440;
27290456;1731169440;1731169436;
27290456;1731169436;299584296;
27290456;299584296;299580961;
27290456;299580961;343634589;
27290456;343634589;299584069;
27290486;299585606;299585280;
27290486;299585280;299585284;
27290486;299585284;299585609;
27290486;299585609;299584051;
27290486;299584051;299591000;
27290486;299591000;299585291;
27290486;299585291;299585612;
27290486;299585612;299585296;
27290486;299585296;299585300;
27290486;299585300;299585301;
27290578;299586502;1838454986;
27290578;1838454986;299586764;
27290578;299586764;299586765;
27290902;299590114;299590394;
27290952;299592084;4478069063;
27290952;4478069063;1731169595;
27290952;1731169595;1106006309;
27290952;1106006309;299592133;
27290952;299592133;4478069062;
27290952;4478069062;299592087;
27290952;299592087;4478069061;
27290952;4478069061;299592090;
27290952;299592090;1106006333;
27290952;1106006333;1731169566;
27290952;1731169566;4478069064;
27290952;4478069064;299592084;
27290999;299592374;299592379;
27291160;4473312167;4751793199;
27291160;4751793199;4751793198;
27291160;4751793198;4473312169;
27291160;4473312169;4751793197;
27291160;4751793197;299574281;
27291161;299594486;1352663653;
27291249;299594484;299610764;
27291249;299610764;1290710590;
27291249;1290710590;299610586;
27291456;773982490;4452315771;
27291456;4452315771;4452315772;
27291456;4452315772;773982495;
27291456;773982495;4452315770;
27291456;4452315770;773982498;
27291456;773982498;773982485;
27291456;773982485;773982494;
27291486;299598126;299597866;
27291520;299598639;299598126;
27291520;299598126;299598638;
27291520;299598638;299598676;
27291749;299598639;299599207;
27291749;299599207;299597869;
27292207;130075497;299604253;
27292207;299604253;299604350;
27292207;299604350;299604140;
27292207;299604140;299604137;
27292207;299604137;4731670862;
27292207;4731670862;299604136;
27292207;299604136;1352647022;
27292584;299607565;4492318586;
27292584;4492318586;299607807;
27292584;299607807;299607579;
27292584;299607579;299607567;
27292584;299607567;4492318556;
27292584;4492318556;299607587;
27292584;299607587;4492318560;
27292584;4492318560;4492318557;
27292584;4492318557;299607569;
27292584;299607569;4492318559;
27292584;4492318559;299607581;
27292584;299607581;4492318558;
27292584;4492318558;299607565;
27292594;299607807;299585606;
27292604;299608246;1731170416;
27292604;1731170416;299608108;
27292604;299608108;4394003187;
27292604;4394003187;299608120;
27292604;299608120;1731170240;
27292604;1731170240;1731170233;
27292604;1731170233;299607855;
27292604;299607855;1731170248;
27292604;1731170248;1731170245;
27292604;1731170245;299607856;
27292621;299608220;299608246;
27292621;299608246;299608221;
27292798;1352663645;1352663666;
27292798;1352663666;1352663678;
27292798;1352663678;1290727908;
27292798;1290727908;299610634;
27292798;299610634;299610661;
27292798;299610661;299610576;
27292800;299610576;299610586;
27292809;299610766;299610764;
27292809;299610764;299610634;
27292811;299610661;4573702100;
27292811;4573702100;1290710590;
27292811;1290710590;299610718;
27292818;1290701032;4792263729;
27292818;4792263729;299610766;
27292818;299610766;299610718;
27292818;299610718;299610763;
27292818;299610763;1290733867;
27292818;1290733867;408438890;
27292818;408438890;3897692278;
27292818;3897692278;3897692279;
27292818;3897692279;418198684;
27292818;418198684;1165604056;
27292818;1165604056;299610705;
27292822;299610700;773982493;
27292822;773982493;4792263730;
27292822;4792263730;299611055;
27292822;299611055;3897692275;
27292822;3897692275;3897692274;
27292822;3897692274;4792263731;
27292822;4792263731;299611362;
27292822;299611362;3897692272;
27292882;122452414;4708552372;
27292882;4708552372;299611722;
27292882;299611722;411842524;
27292882;411842524;1548540059;
27292882;1548540059;773982493;
27292882;773982493;1387283703;
27292882;1387283703;3897692280;
27292887;411842524;299610928;
27292887;299610928;299575943;
27292888;299611055;299610932;
27292888;299610932;1548540055;
27292888;1548540055;299611392;
27292888;299611392;299610949;
27292888;299610949;418717034;
27292888;418717034;299612350;
27292888;299612350;411502730;
27292888;411502730;2025523130;
27292888;2025523130;299612189;
27292888;299612189;122452412;
27292930;1352647054;4751793171;
27292930;4751793171;4473312690;
27292930;4473312690;4751793172;
27292930;4751793172;4473312691;
27292930;4473312691;4473312188;
27292930;4473312188;299611248;
27292930;299611248;299611257;
27292930;299611257;4473312187;
27292930;4473312187;299611387;
27292930;299611387;4473312186;
27292930;4473312186;299611250;
27292930;299611250;4473312185;
27292930;4473312185;299611262;
27292930;299611262;299611252;
27292930;299611252;4473312184;
27292930;4473312184;299611237;
27292930;299611237;4473312183;
27292930;4473312183;299611238;
27292930;299611238;4473312182;
27292930;4473312182;299611239;
27292930;299611239;299611634;
27292930;299611634;4473312181;
27292930;4473312181;299611240;
27292930;299611240;4473312180;
27292930;4473312180;299611241;
27292930;299611241;4473312179;
27292930;4473312179;4473312177;
27292930;4473312177;299611242;
27292930;299611242;4473312178;
27292930;4473312178;1352647015;
27292930;1352647015;4473312175;
27292930;4473312175;4751793189;
27292930;4751793189;1352646990;
27292930;1352646990;4751793188;
27292930;4751793188;4473312176;
27292930;4473312176;1352647028;
27292937;299611292;4473312172;
27292937;4473312172;1353874576;
27292937;1353874576;4473312173;
27292937;4473312173;4751793191;
27292937;4751793191;4751793190;
27292937;4751793190;1291503779;
27292953;122452409;299611381;
27292953;299611381;299612344;
27292953;299612344;4708552719;
27292953;4708552719;299611581;
27292953;299611581;4484836738;
27292953;4484836738;299611499;
27292953;299611499;299611503;
27292960;299611634;4708552722;
27292961;299612189;2025523127;
27292961;2025523127;4452315971;
27292961;4452315971;417011929;
27292961;417011929;299611381;
27292961;299611381;299611382;
27292961;299611382;299611383;
27292961;299611383;299611384;
27292961;299611384;299611385;
27292961;299611385;4708552713;
27292961;4708552713;299611386;
27292961;299611386;299611387;
27292963;299610949;299611401;
27292963;299611401;4708552689;
27292963;4708552689;2363578573;
27292963;2363578573;4708552694;
27292963;4708552694;2363578568;
27292963;2363578568;4708552704;
27292963;4708552704;299611503;
27292965;299611237;4708552723;
27292966;299611581;4708552725;
27292990;299611755;299611722;
27293091;299612344;4708552712;
27293091;4708552712;299612343;
27293091;299612343;299612465;
27293091;299612465;299612466;
27293091;299612466;299612349;
27293091;299612349;4573702094;
27293091;4573702094;299612350;
27293098;299612405;417011929;
27293098;417011929;299612349;
27293116;3092747273;3092747280;
27293116;3092747280;3622681754;
27293116;3622681754;299612546;
27293116;299612546;3622681753;
27293116;3622681753;299612557;
27293116;299612557;3092747275;
27293116;3092747275;3622681755;
27293116;3622681755;299612559;
27293116;299612559;3622681752;
27293116;3622681752;299612591;
27293116;299612591;299612561;
27293116;299612561;3092747268;
27293116;3092747268;299612552;
27293116;299612552;299612553;
27293116;299612553;3622681756;
27293116;3622681756;1352663655;
27293205;299613396;1108076393;
27293205;1108076393;299613431;
27293205;299613431;299613574;
27293217;299613395;299613396;
27293217;299613396;299613430;
27293217;299613430;409972857;
27293217;409972857;417153187;
27293224;299613574;1108076406;
27293224;1108076406;299613430;
28785456;128560446;2225284288;
29035149;112651991;112651992;
29035151;112652932;112613608;
29035153;112613608;26057853;
29036508;26015874;4720708093;
29036508;4720708093;26015872;
29036509;3092764704;3092764717;
29036509;3092764717;3092764708;
29036509;3092764708;26015899;
29036509;26015899;26015901;
29036509;26015901;26015903;
29036509;26015903;26015905;
29036509;26015905;26015907;
29036509;26015907;128579264;
29036513;25532210;3522106316;
29036513;3522106316;3522106322;
29036513;3522106322;3522106324;
29036513;3522106324;25532211;
29036514;319327505;319327503;
29036519;1352646988;4731670863;
29036519;4731670863;1352647001;
29036519;1352647001;4394003172;
29036519;4394003172;4394003185;
29036519;4394003185;1352647025;
29036519;1352647025;1352663675;
29036519;1352663675;1352663647;
29036519;1352663647;299592113;
30417991;297880076;4708575533;
30417991;4708575533;1594780238;
30417991;1594780238;1352647011;
30911255;297369744;299599148;
30911261;404066469;1216830856;
30911261;1216830856;314549154;
30911261;314549154;343634508;
30911261;343634508;1731168401;
30911261;1731168401;1731168378;
30911261;1731168378;411018958;
30911261;411018958;1731168353;
30911261;1731168353;1216830866;
30911261;1216830866;4708644777;
30911261;4708644777;1731168333;
30911261;1731168333;4708644776;
30911261;4708644776;1216830892;
30911261;1216830892;343634510;
30911261;343634510;409770937;
30911266;4708644788;4708644889;
30911266;4708644889;4708644890;
30911266;4708644890;4708644891;
30911266;4708644891;4708644892;
30911266;4708644892;4708644893;
30911266;4708644893;4708644785;
30911266;4708644785;4708644894;
30911266;4708644894;4708644786;
30911266;4708644786;4708644787;
30911266;4708644787;343634545;
30911268;409089302;1731168838;
30911268;1731168838;1731168804;
30911268;1731168804;1731168731;
30911268;1731168731;411019008;
30911269;1352646999;343634578;
30911269;343634578;1594780111;
30911269;1594780111;343634580;
30911274;409118177;4720708095;
30911274;4720708095;26015876;
30911274;26015876;774051018;
30911274;774051018;3622681757;
30911274;3622681757;409118178;
30911274;409118178;3622681758;
30911274;3622681758;409118179;
30911274;409118179;1352663664;
30911275;343634626;1223751736;
30911275;1223751736;1223751698;
30911276;343634639;343634632;
30911276;343634632;343634636;
30911276;343634636;343634623;
30911278;444023185;343634633;
30911280;343634636;410371870;
30911281;343634639;1223751627;
30911281;1223751627;4478053098;
30911284;343646666;415788575;
30911284;415788575;343634648;
30911284;343634648;1548540063;
30911284;1548540063;343634647;
30911284;343634647;343634646;
30912861;343646649;343646655;
30912861;343646655;343646665;
30912861;343646665;4685339950;
30912861;4685339950;343634646;
30912862;343646655;343646660;
30912862;343646660;4492375939;
30912862;4492375939;2363578561;
30912862;2363578561;343646659;
30912863;343646660;2363578584;
30912863;2363578584;343646661;
30912863;343646661;343646662;
30912865;343646661;2363578585;
30912865;2363578585;343646665;
30912866;416355034;343646678;
30912866;343646678;343646669;
30912866;343646669;343646668;
30912867;343634646;444023177;
30912867;444023177;343646671;
30912867;343646671;1165604049;
30912867;1165604049;343646668;
30912868;343646669;343646672;
30912869;3897692260;3897692261;
30912869;3897692261;413564238;
30912869;413564238;4492375937;
30912869;4492375937;343646675;
30912869;343646675;4492375938;
30912869;4492375938;343646678;
30912870;2168903802;1165604097;
30912870;1165604097;343646682;
30912870;343646682;343646683;
30912870;343646683;343646684;
30912870;343646684;402542090;
30912871;343646685;416410137;
30912871;416410137;343646683;
30912872;343634649;343646685;
30912873;343646686;3896082287;
30912873;3896082287;473894833;
30912873;473894833;402542090;
30912873;402542090;343646687;
30912873;343646687;343634635;
30912874;128578706;416007715;
30912874;416007715;316511865;
30912874;316511865;4464000772;
30912874;4464000772;416007716;
30912875;128560437;343646688;
30912876;343646688;343646697;
30912876;343646697;2490198485;
30912876;2490198485;2486710547;
30912877;416007731;4526689698;
30912877;4526689698;4526689701;
30912877;4526689701;4526689693;
30912877;4526689693;416007732;
30912877;416007732;343646695;
30912877;343646695;4526689702;
